"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2067,7568,7568,7578,7418,1027924,723172,304752,76789,84151,143812,7306,45,7261,7316,49,7267,419888,2067,723172,287057,124548,0,10507,301060,0,0,84151,44279,13609,0,0,0,26263,0,262,102
2068,7568,7568,7578,6748,7891128,7326510,564618,166530,178343,219745,6140,122,6018,6156,130,6026,0,2068,7326510,640125,678549,0,98997,2051691,3857148,0,178343,81010,48851,0,0,0,48482,0,1428,592
2069,7568,7568,7578,6562,5792085,5382922,409163,33630,143373,232160,5547,119,5428,5573,139,5434,5396969,2069,5382922,665229,582545,0,49550,1249781,2835817,0,143373,44857,71842,0,0,0,26674,0,2021,989
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,28,7550,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,7568,7568,7578,7379,879137,675751,203386,33246,62373,107767,7251,57,7194,7250,49,7201,875368,2071,675751,219084,138032,0,247,315625,2763,0,62373,27612,18440,0,0,0,16321,0,317,129
2072,7568,7568,7578,7576,32400,21283,11117,1140,4695,5282,7562,5,7557,7575,5,7570,756,2072,21283,11979,5621,0,3683,0,0,0,4695,1112,3161,0,0,0,422,0,6,1
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,0,7578,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,50,7528,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,7568,7568,7578,7577,4924,3280,1644,411,240,993,7566,10,7556,7577,15,7562,6128,2075,3280,1608,1122,0,550,0,0,0,240,78,122,0,0,0,40,0,2,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,24,7554,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,32,7546,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,7568,7568,7578,7541,76284,49548,26736,7844,9319,9573,7509,35,7474,7519,36,7483,249750,2080,49548,23721,20283,0,5544,0,0,0,9319,3687,3906,0,0,0,1726,0,59,22
2081,7568,7568,7578,7456,770395,487877,282518,77373,91416,113729,7375,56,7319,7383,59,7324,296123,2081,487877,248916,103616,0,24106,111239,0,0,91416,41616,24875,0,0,0,24925,0,193,73
2082,7568,7568,7578,7198,3020718,2769933,250785,77379,82065,91341,6908,78,6830,6938,102,6836,628402,2082,2769933,370584,317801,0,230252,1246678,604618,0,82065,37026,23201,0,0,0,21838,0,660,260
2083,7568,7568,7578,6997,4151266,3790778,360488,48140,103492,208856,6597,75,6522,6625,94,6531,1220760,2083,3790778,447920,307850,0,0,1502078,1532930,0,103492,48098,26974,0,0,0,28420,0,971,372
2084,7568,7568,7578,7505,369186,193964,175222,74181,56866,44175,7453,45,7408,7462,45,7417,266304,2084,193964,122560,66700,0,4704,0,0,0,56866,27377,13196,0,0,0,16293,0,115,43
2085,7568,7568,7578,7463,545843,375827,170016,58722,64221,47073,7382,40,7342,7391,43,7348,481993,2085,375827,146130,116841,0,45228,67628,0,0,64221,25049,24174,0,0,0,14998,0,186,72
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,3,7575,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,22,7556,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,42,7536,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,44,7534,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7568,7568,7578,7576,15900,9869,6031,216,1184,4631,7565,36,7529,7575,40,7535,678,2090,9869,7002,1386,0,1481,0,0,0,1184,488,506,0,0,0,190,0,3,1
2091,7568,7568,7578,7457,345720,208760,136960,48824,45318,42818,7375,67,7308,7384,73,7311,720798,2091,208760,106792,60834,0,0,41134,0,0,45318,20375,12850,0,0,0,12093,0,193,73
2092,7568,7568,7578,7577,2016,1254,762,182,158,422,7566,18,7548,7577,25,7552,9036,2092,1254,788,356,0,110,0,0,0,158,30,114,0,0,0,14,0,2,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,30,7548,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,7568,7568,7578,7189,3699526,3364687,334839,19952,112924,201963,6895,67,6828,6927,93,6834,19572,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,16,7562,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,13,7565,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,28,7550,0,2098,3364687,503530,445598,0,89180,1534235,792144,0,112924,40099,48825,0,0,0,24000,0,673,262
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,4,7574,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
