"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2061,7568,7568,7578,6836,8050357,7411017,639340,26082,184909,428349,6111,121,5990,6137,143,5994,1025,2061,7411017,1138958,768075,0,127480,2154846,3221658,0,184909,68908,74511,0,0,0,41490,0,1457,699
2062,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,26,7552,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,7568,7568,7578,6329,18197118,16443913,1753205,229065,495031,1029109,4275,163,4112,4318,197,4121,0,2064,16443913,2603766,1319395,0,385787,4862749,7272216,0,495031,196665,179481,0,0,0,118885,0,3293,2011
2065,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,41,7537,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,7568,7568,7578,7324,2226978,1943705,283273,1830,78682,202761,7165,67,7098,7171,64,7107,0,2066,1943705,482191,314480,0,25819,977539,143676,0,78682,30397,29907,0,0,0,18378,0,403,153
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7574,17759,11504,6255,1458,1424,3373,7561,32,7529,7571,37,7534,20923,2068,11504,6044,3693,0,1767,0,0,0,1424,372,873,0,0,0,179,0,7,3
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,7568,7568,7578,7463,961302,678307,282995,56551,81149,145295,7385,42,7343,7395,45,7350,49956,2070,678307,292094,183322,0,92262,110629,0,0,81149,40278,16776,0,0,0,24095,0,183,68
2071,7568,7568,7578,7564,86416,62257,24159,1231,6438,16490,7547,61,7486,7556,66,7490,29630,2071,62257,32359,19606,0,10292,0,0,0,6438,2857,2068,0,0,0,1513,0,21,8
