"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2073,7568,7568,7578,6325,20617904,17309565,3308339,1054009,856928,1397402,3487,171,3316,3528,203,3325,1939046,2073,17309565,4096657,1082023,0,27410,5146767,6956708,0,856928,364939,271539,0,0,0,220450,0,4081,2797
2074,7568,7568,7578,7578,4862,3246,1616,4,279,1333,7567,47,7520,7578,52,7526,664,2074,3246,2126,783,0,337,0,0,0,279,94,136,0,0,0,49,0,1,0
2075,7568,7568,7578,7564,50773,37046,13727,42,2699,10986,7546,48,7498,7555,51,7504,70799,2075,37046,21089,10570,0,5387,0,0,0,2699,1329,839,0,0,0,531,0,22,9
2076,7568,7568,7578,6578,11549340,10619979,929361,188098,240839,500424,5478,118,5360,5500,133,5367,0,2076,10619979,1305034,582433,0,672542,2556074,5503896,0,240839,117568,52915,0,0,0,70356,0,2090,1078
2077,7568,7568,7578,6360,14511276,13040073,1471203,211056,376674,883473,4942,132,4810,4996,176,4820,0,2077,13040073,1782191,679375,0,1525,3525806,7051176,0,376674,186875,77662,0,0,0,112137,0,2626,1364
2078,7568,7568,7578,6485,12544020,11501549,1042471,268653,255324,518494,5298,118,5180,5331,148,5183,0,2078,11501549,1368070,881278,0,482396,2779621,5990184,0,255324,141425,29436,0,0,0,84463,0,2270,1154
2079,7568,7568,7578,6486,7269993,6808331,461662,18488,106717,336457,5574,97,5477,5613,133,5480,3769300,2079,6808331,733532,481427,0,0,1600009,3993363,0,106717,49580,27542,0,0,0,29595,0,1994,873
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,34,7544,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,35,7543,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,7568,7568,7578,6318,16220895,14207600,2013295,438603,535444,1039248,3879,170,3709,3923,206,3717,4181127,2082,14207600,2722318,1311815,0,66072,4079725,6027670,0,535444,223406,177196,0,0,0,134842,0,3689,2395
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,7568,7568,7578,7412,1464390,1160825,303565,8827,130073,164665,7303,28,7275,7310,27,7283,0,2084,1160825,422509,243674,0,35323,459319,0,0,130073,33448,76135,0,0,0,20490,0,265,102
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,31,7547,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,39,7539,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,6564,10151262,9411590,739672,103109,218831,417732,5731,109,5622,5761,134,5627,0,2088,9411590,978417,731250,0,0,2314073,5387850,0,218831,91527,72362,0,0,0,54942,0,1837,803
2089,7568,7568,7578,7572,55260,30547,24713,2193,5595,16925,7558,35,7523,7568,37,7531,0,2089,30547,24853,5381,0,313,0,0,0,5595,3134,827,0,0,0,1634,0,10,4
2090,7568,7568,7578,6713,7795668,7273260,522408,33737,161051,327620,6011,113,5898,6021,118,5903,812330,2090,7273260,811432,402753,0,145186,2160961,3752928,0,161051,60060,64872,0,0,0,36119,0,1557,692
2091,7568,7568,7578,7557,182358,117131,65227,9769,27358,28100,7535,53,7482,7545,60,7485,0,2091,117131,66127,32989,0,18015,0,0,0,27358,8377,14015,0,0,0,4966,0,33,12
2092,7568,7568,7578,7352,2116458,1638801,477657,193061,121739,162857,7185,70,7115,7185,66,7119,0,2092,1638801,425802,313598,0,136631,696458,66312,0,121739,73760,4169,0,0,0,43810,0,383,167
2093,7568,7568,7578,6397,7940557,7232901,707656,164902,198708,344046,4954,146,4808,5004,190,4814,6533339,2093,7232901,871081,637741,0,351401,1737473,3635205,0,198708,93892,48721,0,0,0,56095,0,2614,1393
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,7568,7568,7578,6322,29282274,23673654,5608620,2603980,1259710,1744930,2269,193,2076,2312,229,2083,0,2095,23673654,6613271,2571680,0,352799,6670278,7465626,0,1259710,608150,285042,0,0,0,366518,0,5299,4010
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7575,25745,13960,11785,2316,2586,6883,7563,26,7537,7573,28,7545,1885,2097,13960,10188,3772,0,0,0,0,0,2586,1293,846,0,0,0,447,0,5,2
2098,7568,7568,7578,7565,116046,73672,42374,2084,14164,26126,7547,26,7521,7557,30,7527,0,2098,73672,50945,22727,0,0,0,0,0,14164,5129,6040,0,0,0,2995,0,21,8
2099,7568,7544,7578,7552,5526,483,0,0,0,0,7543,43,7500,7552,48,7504,0,2099,483,188,295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
