"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2073,7568,7568,7578,7027,17020952,14414120,2606832,886837,756341,963654,4051,158,3893,4076,179,3897,4422661,2073,14414120,2948991,1071298,0,469436,4028153,5896242,0,756341,323998,236878,0,0,0,195465,0,3517,2951
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,35,7543,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,10,7568,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,7568,7568,7578,7412,3329302,2928858,400444,10004,112846,277594,6920,93,6827,6933,100,6833,252677,2076,2928858,670765,477283,0,234789,1144399,401622,0,112846,43511,43260,0,0,0,26075,0,648,479
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,9,7569,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,7568,7568,7578,7055,5123377,4756542,366835,37515,156398,172922,6617,99,6518,6641,116,6525,132101,2078,4756542,569826,669174,0,209754,1655388,1652400,0,156398,43178,87220,0,0,0,26000,0,951,414
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,7,7561,7578,12,7566,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,7568,7568,7578,7553,475236,309015,166221,40171,45323,80727,7482,73,7409,7491,77,7414,0,2080,309015,177114,63784,0,68117,0,0,0,45323,24002,7064,0,0,0,14257,0,86,62
2081,7568,7568,7578,6276,12003660,10277569,1726091,878040,455486,392565,1701,190,1511,1748,234,1514,20442196,2081,10277569,2003148,1923051,0,609869,2541323,3200178,0,455486,191085,149437,0,0,0,114964,0,5867,4528
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
