"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2075,7568,7568,7578,7147,874417,798454,75963,954,21313,53696,6749,76,6673,6785,104,6681,3669061,2075,798454,135505,70224,0,12203,307587,272935,0,21313,6839,10545,0,0,0,3929,0,819,362
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,36,7542,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,6322,26182188,23529600,2652588,1046448,480833,1125307,2830,185,2645,2872,220,2652,0,2077,23529600,4613101,1624366,0,3206432,6642179,7443522,0,480833,300930,0,0,0,0,179903,0,4738,3450
2078,7568,7568,7578,6314,30602988,25549349,5053639,2025870,895210,2132559,2030,194,1836,2073,232,1841,0,2078,25549349,6974715,2563362,0,1284056,7228434,7498782,0,895210,543856,25404,0,0,0,325950,0,5538,4241
2079,7568,7568,7578,6313,34393824,29845240,4548584,2598076,884937,1065571,1344,191,1153,1383,228,1155,0,2079,29845240,7354882,3761719,0,4564197,6698816,7465626,0,884937,521315,51238,0,0,0,312384,0,6224,4930
2080,7568,7568,7578,6321,31298160,25101391,6196769,3380789,1297478,1518502,960,197,763,997,233,764,5221640,2080,25101391,7138556,4047130,0,882877,6185385,6847443,0,1297478,665651,231376,0,0,0,400451,0,6608,5324
2081,7568,7568,7578,6340,14058882,12580949,1477933,243013,314696,920224,4232,163,4069,4275,199,4076,4384121,2081,12580949,2139824,1240568,0,54826,3506222,5639509,0,314696,166527,48668,0,0,0,99501,0,3336,2065
2082,7568,7568,7578,6314,27613422,26118236,1495186,608079,320690,566417,2571,183,2388,2615,221,2394,0,2082,26118236,4872877,1572028,0,5488751,6724480,7460100,0,320690,174614,41653,0,0,0,104423,0,4997,3699
2083,7568,7568,7578,6322,29612449,24294341,5318108,2632846,1119389,1565873,2017,196,1821,2059,232,1827,1063431,2083,24294341,6365097,3528792,0,361129,6571828,7467495,0,1119389,589412,175490,0,0,0,354487,0,5551,4263
2084,7568,7568,7578,6481,12173778,11661135,512643,47625,96118,368900,5365,115,5250,5397,142,5255,0,2084,11661135,1423940,872413,0,685139,2650777,6028866,0,96118,60389,0,0,0,0,35729,0,2203,1084
2085,7568,7568,7578,6315,19357578,17126300,2231278,535848,561779,1133651,4065,157,3908,4111,195,3916,0,2085,17126300,2971944,1488680,0,368153,4925839,7371684,0,561779,268198,132214,0,0,0,161367,0,3503,2204
2086,7568,7568,7578,6327,21479562,17902023,3577539,1468945,851359,1257235,3681,170,3511,3724,205,3519,0,2086,17902023,3900758,1305750,0,109775,5225108,7360632,0,851359,434930,154802,0,0,0,261627,0,3887,2603
2087,7568,7568,7578,6660,9432882,8515837,917045,146482,260747,509816,5861,110,5751,5884,125,5759,0,2087,8515837,1096097,458349,0,4603,2337052,4619736,0,260747,116726,74211,0,0,0,69810,0,1707,776
2088,7568,7568,7578,6322,26048563,22213618,3834945,1494147,985711,1355087,2852,194,2658,2893,228,2665,12053,2088,22213618,5003409,2818386,0,931720,6027633,7432470,0,985711,430533,295154,0,0,0,260024,0,4716,3429
2089,7568,7568,7578,6322,32443671,27372423,5071248,2621684,901986,1547578,1526,195,1331,1566,231,1335,944973,2089,27372423,7370654,3605654,0,2034498,6880214,7481403,0,901986,564141,0,0,0,0,337845,0,6042,4756
2090,7568,7568,7578,6332,17080866,15310555,1770311,184456,533144,1052711,4477,149,4328,4528,191,4337,0,2090,15310555,2657605,1086894,0,23566,4347638,7194852,0,533144,189598,228397,0,0,0,115149,0,3091,1804
2091,7568,7568,7578,6512,12997152,11583049,1414103,410218,348415,655470,5216,117,5099,5239,132,5107,0,2091,11583049,1735844,796018,0,309514,2978055,5763618,0,348415,190388,44069,0,0,0,113958,0,2352,1273
2092,7568,7568,7578,6322,33327306,28246302,5081004,1959210,988297,2133497,1537,195,1342,1575,230,1345,0,2092,28246302,7952236,3717009,0,1633283,7362102,7581672,0,988297,503728,181573,0,0,0,302996,0,6031,4747
2093,7568,7568,7578,6324,14240322,12587985,1652337,321787,365653,964897,3975,175,3800,4018,209,3809,5637786,2093,12587985,2316124,862381,0,120481,3790309,5498690,0,365653,189925,62002,0,0,0,113726,0,3593,2306
2094,7568,7568,7578,6324,20766708,18486449,2280259,535876,486341,1258042,3810,171,3639,3855,208,3647,0,2094,18486449,3563530,1399214,0,955076,5230101,7338528,0,486341,255100,78058,0,0,0,153183,0,3758,2469
2095,7568,7568,7578,6323,18706490,16763447,1943043,937920,387860,617263,1470,196,1274,1511,233,1278,15030797,2095,16763447,3589855,1238847,0,3186600,4139313,4608832,0,387860,213458,46689,0,0,0,127713,0,6098,4812
2096,7568,7568,7578,6650,8918964,8515511,403453,51610,81281,270562,5954,114,5840,5973,128,5845,0,2096,8515511,799748,612628,0,246165,2170922,4686048,0,81281,50715,465,0,0,0,30101,0,1614,677
2097,7568,7568,7578,6313,20705922,18370330,2335592,824838,471450,1039304,3821,168,3653,3867,206,3661,0,2097,18370330,3203474,1506969,0,1116203,5160948,7382736,0,471450,292827,3457,0,0,0,175166,0,3747,2446
2098,7568,7568,7578,6269,26712684,22573642,4139042,1878451,752404,1508187,2734,172,2562,2783,217,2566,0,2098,22573642,5751842,1904347,0,1040221,6417132,7460100,0,752404,470177,612,0,0,0,281615,0,4834,3486
2099,7568,763,7578,726,1580436,173014,0,0,0,0,477,176,301,495,194,301,0,2099,173014,60504,111472,0,1038,0,0,0,0,0,0,0,0,0,0,0,286,231
